year,jaras,cause_name,male_smr,female_smr,total_smr
,,,,,
2008,Belapatfalvi_jaras, A méhnyak rosszindulatú daganata ,0,0,0
,,,,,
2008,Belapatfalvi_jaras, A prostata rosszindulatú daganata ,3.18,0,1.47
,,,,,
2008,Belapatfalvi_jaras, A nyirok- és vérképzõszervek és rokon szövetek rosszindulatú daganatai  ,1.65,0,0.82
,,,,,
2008,Belapatfalvi_jaras, Mentális és viselkedészavarok ,1.71,3.23,2.57
,,,,,
2008,Belapatfalvi_jaras, Keringési rendszer betegségei ,67.46,77.26,71.31
,,,,,
2008,Belapatfalvi_jaras, Ischaemiás szívbetegség ,33.97,38.66,35.77
,,,,,
2008,Belapatfalvi_jaras, Cerebrovasculáris betegségek ,23.7,19.98,21.22
,,,,,
2008,Belapatfalvi_jaras, A légzõrendszer betegségei ,7.46,4.11,5.75
,,,,,
2008,Belapatfalvi_jaras, Idült alsó légúti betegségek  ,2.19,0,0.98
,,,,,
2008,Belapatfalvi_jaras, Az emésztõrendszer betegségei ,11.34,7.27,9.24
,,,,,
2008,Belapatfalvi_jaras, Krónikus májbetegségek és cirrózis ,10.27,3.1,6.73
,,,,,
2008,Belapatfalvi_jaras, A morbiditás és mortalitás küldõ okai ,16.02,4.56,10.06
,,,,,
2008,Belapatfalvi_jaras, Balesetek ,16.02,4.56,10.06
,,,,,
2008,Belapatfalvi_jaras, Közlekedési balesetek ,3.9,0,1.76
,,,,,
2008,Belapatfalvi_jaras, Esések ,6,1.37,3.63
,,,,,
2008,Belapatfalvi_jaras, Szándékos önártalom ,0,0,0
,,,,,
2008,Belapatfalvi_jaras, Testi sértés ,0,0,0
,,,,,
2008,Belapatfalvi_jaras, Elkerülhetõ halálozások ,28.73,28.67,28.96
,,,,,
2008,Belapatfalvi_jaras, Dohányzásnak tulajdonítható ,31.71,13.34,21.98
,,,,,
2008,Tiszafuredi_jaras, Összes halálozás ,145.24,117.1,132.1
,,,,,
2008,Tiszafuredi_jaras, Fertõzõ és parazitás betegségek ,0,0,0
,,,,,
2008,Tiszafuredi_jaras, Humán immunodeficiencia vírus (HIV) betegség  ,0,0,0
,,,,,
2008,Tiszafuredi_jaras, Rosszindulatú daganatok ,49.72,33.64,41.58
,,,,,
2008,Tiszafuredi_jaras, A gyomor rosszindulatú daganata ,2.2,0,1.1
,,,,,
2008,Tiszafuredi_jaras, A vastagbél rosszindulatú daganata ,0.81,4.31,2.61
,,,,,
2008,Tiszafuredi_jaras, Vastagbél és végbél rosszindulatú daganata ,3.54,5.25,4.48
,,,,,
2008,Tiszafuredi_jaras," A gége, a légcsõ, a hörgõ és tüdõ  rosszindulatú daganata ",19.42,4.49,11.94
,,,,,
2008,Tiszafuredi_jaras, A bõr rosszindulatú melanomája ,0,1.47,0.74
,,,,,
2008,Tiszafuredi_jaras, Az emlõ rosszindulatú daganata ,0,7.53,3.81
,,,,,
2008,Tiszafuredi_jaras, A méhnyak rosszindulatú daganata ,0,0,0
,,,,,
2008,Tiszafuredi_jaras, A prostata rosszindulatú daganata ,4.31,0,2.15
,,,,,
2008,Tiszafuredi_jaras, A nyirok- és vérképzõszervek és rokon szövetek rosszindulatú daganatai  ,1.85,0.84,1.37
,,,,,
2008,Tiszafuredi_jaras, Mentális és viselkedészavarok ,4.02,3.1,3.4
,,,,,
2008,Tiszafuredi_jaras, Keringési rendszer betegségei ,63.24,58.36,62.16
,,,,,
2008,Tiszafuredi_jaras, Ischaemiás szívbetegség ,36.68,25,32.01
,,,,,
2008,Tiszafuredi_jaras, Cerebrovasculáris betegségek ,12.49,14.05,13.55
,,,,,
2008,Tiszafuredi_jaras, A légzõrendszer betegségei ,8.01,2.91,5.42
,,,,,
2008,Tiszafuredi_jaras, Idült alsó légúti betegségek  ,5.9,2.91,4.35
,,,,,
2008,Tiszafuredi_jaras, Az emésztõrendszer betegségei ,7.09,2.27,4.62
,,,,,
2008,Tiszafuredi_jaras, Krónikus májbetegségek és cirrózis ,5.59,0,2.67
,,,,,
2008,Tiszafuredi_jaras, A morbiditás és mortalitás küldõ okai ,8.39,4.47,6.31
,,,,,
2008,Tiszafuredi_jaras, Balesetek ,3.07,3.68,3.37
,,,,,
2008,Tiszafuredi_jaras, Közlekedési balesetek ,2.05,0,0.95
,,,,,
2008,Tiszafuredi_jaras, Esések ,0,3.68,1.92
,,,,,
2008,Tiszafuredi_jaras, Szándékos önártalom ,5.32,0.79,2.95
,,,,,
2008,Tiszafuredi_jaras, Testi sértés ,0,0,0
,,,,,
2008,Tiszafuredi_jaras, Elkerülhetõ halálozások ,21.61,20.05,20.85
,,,,,
2008,Tiszafuredi_jaras, Dohányzásnak tulajdonítható ,40.31,11.79,26.06
,,,,,
2008,Ibranyi_jaras, Összes halálozás ,135.99,136.73,135.92
,,,,,
2008,Ibranyi_jaras, Fertõzõ és parazitás betegségek ,0,0.96,0.5
,,,,,
2008,Ibranyi_jaras, Humán immunodeficiencia vírus (HIV) betegség  ,0,0,0
,,,,,
2008,Ibranyi_jaras, Rosszindulatú daganatok ,42.04,18.85,29.06
,,,,,
2008,Ibranyi_jaras, A gyomor rosszindulatú daganata ,2.03,1.91,1.93
,,,,,
2008,Ibranyi_jaras, A vastagbél rosszindulatú daganata ,2.09,0,0.86
,,,,,
2008,Ibranyi_jaras, Vastagbél és végbél rosszindulatú daganata ,4.12,0.89,2.25
,,,,,
2008,Ibranyi_jaras," A gége, a légcsõ, a hörgõ és tüdõ  rosszindulatú daganata ",13.77,1.89,7.16
,,,,,
2008,Ibranyi_jaras, A bõr rosszindulatú melanomája ,0.93,0,0.49
,,,,,
2008,Ibranyi_jaras, Az emlõ rosszindulatú daganata ,0,4.91,2.59
,,,,,
2008,Ibranyi_jaras, A méhnyak rosszindulatú daganata ,0,0.75,0.37
,,,,,
2008,Ibranyi_jaras, A prostata rosszindulatú daganata ,1.96,0,0.86
,,,,,
2008,Ibranyi_jaras, A nyirok- és vérképzõszervek és rokon szövetek rosszindulatú daganatai  ,1.07,1.84,1.42
,,,,,
2008,Ibranyi_jaras, Mentális és viselkedészavarok ,3.33,3.84,3.45
,,,,,
2008,Ibranyi_jaras, Keringési rendszer betegségei ,60.14,90.35,76.37
,,,,,
2008,Ibranyi_jaras, Ischaemiás szívbetegség ,31.78,49.92,42.24
,,,,,
2008,Ibranyi_jaras, Cerebrovasculáris betegségek ,11.78,24.07,18
,,,,,
2008,Ibranyi_jaras, A légzõrendszer betegségei ,10.42,5.37,7.66
,,,,,
2008,Ibranyi_jaras, Idült alsó légúti betegségek  ,10.42,4.06,6.96
,,,,,
2008,Ibranyi_jaras, Az emésztõrendszer betegségei ,8.06,4.89,6.44
,,,,,
2008,Ibranyi_jaras, Krónikus májbetegségek és cirrózis ,7.49,2.73,5.01
,,,,,
2008,Ibranyi_jaras, A morbiditás és mortalitás küldõ okai ,6.72,3.65,5.08
,,,,,
2008,Ibranyi_jaras, Balesetek ,3.07,2.85,2.87
,,,,,
2008,Ibranyi_jaras, Közlekedési balesetek ,0,0,0
,,,,,
2008,Ibranyi_jaras, Esések ,2.25,1.43,1.68
,,,,,
2008,Ibranyi_jaras, Szándékos önártalom ,3.66,0.81,2.21
,,,,,
2008,Ibranyi_jaras, Testi sértés ,0,0,0
,,,,,
2008,Ibranyi_jaras, Elkerülhetõ halálozások ,23.6,24,23.19
,,,,,
2008,Ibranyi_jaras, Dohányzásnak tulajdonítható ,38.48,11.95,24.21
,,,,,
2008,Mezokovacshazi_jaras, Összes halálozás ,176.96,136.32,157.16
,,,,,
2008,Mezokovacshazi_jaras, Fertõzõ és parazitás betegségek ,0.79,0,0.41
,,,,,
2008,Mezokovacshazi_jaras, Humán immunodeficiencia vírus (HIV) betegség  ,0,0,0
,,,,,
2008,Mezokovacshazi_jaras, Rosszindulatú daganatok ,50.42,28.77,39.42
,,,,,
2008,Mezokovacshazi_jaras, A gyomor rosszindulatú daganata ,2.87,2.05,2.46
,,,,,
2008,Mezokovacshazi_jaras, A vastagbél rosszindulatú daganata ,0.58,3.16,1.92
,,,,,
2008,Mezokovacshazi_jaras, Vastagbél és végbél rosszindulatú daganata ,1.37,5.41,3.46
,,,,,
2008,Mezokovacshazi_jaras," A gége, a légcsõ, a hörgõ és tüdõ  rosszindulatú daganata ",21.67,4.23,12.88
,,,,,
2008,Mezokovacshazi_jaras, A bõr rosszindulatú melanomája ,0.81,0.43,0.63
,,,,,
2008,Mezokovacshazi_jaras, Az emlõ rosszindulatú daganata ,0,2.59,1.3
,,,,,
2008,Mezokovacshazi_jaras, A méhnyak rosszindulatú daganata ,0,1.07,0.53
,,,,,
2008,Mezokovacshazi_jaras, A prostata rosszindulatú daganata ,2.72,0,1.28
,,,,,
2008,Mezokovacshazi_jaras, A nyirok- és vérképzõszervek és rokon szövetek rosszindulatú daganatai  ,1.87,0.76,1.31
,,,,,
2008,Mezokovacshazi_jaras, Mentális és viselkedészavarok ,2.94,1.84,2.43
,,,,,
2008,Mezokovacshazi_jaras, Keringési rendszer betegségei ,80.46,80.95,80.97
,,,,,
2008,Mezokovacshazi_jaras, Ischaemiás szívbetegség ,42.43,37.74,40.19
,,,,,
2008,Mezokovacshazi_jaras, Cerebrovasculáris betegségek ,18.87,23.16,21.03
,,,,,
2008,Mezokovacshazi_jaras, A légzõrendszer betegségei ,13.28,11.01,12.59
,,,,,
2008,Mezokovacshazi_jaras, Idült alsó légúti betegségek  ,12.66,10.12,11.85
,,,,,
2008,Mezokovacshazi_jaras, Az emésztõrendszer betegségei ,9.3,2.96,6.07
,,,,,
2008,Mezokovacshazi_jaras, Krónikus májbetegségek és cirrózis ,4.94,1.62,3.22
,,,,,
2008,Mezokovacshazi_jaras, A morbiditás és mortalitás küldõ okai ,12.17,4.25,8.17
,,,,,
2008,Mezokovacshazi_jaras, Balesetek ,4.04,1.75,2.89
,,,,,
2008,Mezokovacshazi_jaras, Közlekedési balesetek ,2.28,0,1.13
,,,,,
2008,Mezokovacshazi_jaras, Esések ,0.36,0.52,0.46
,,,,,
2008,Mezokovacshazi_jaras, Szándékos önártalom ,8.13,1.38,4.73
,,,,,
2008,Mezokovacshazi_jaras, Testi sértés ,0,1.12,0.55
,,,,,
2008,Mezokovacshazi_jaras, Elkerülhetõ halálozások ,31.55,21.97,26.53
,,,,,
2008,Mezokovacshazi_jaras, Dohányzásnak tulajdonítható ,49.11,15.29,32.31
,,,,,
2008,Jaszapati_jaras, Összes halálozás ,179.56,131.17,154.46
,,,,,
2008,Jaszapati_jaras, Fertõzõ és parazitás betegségek ,0,0,0
,,,,,
2008,Jaszapati_jaras, Humán immunodeficiencia vírus (HIV) betegség  ,0,0,0
,,,,,
2008,Jaszapati_jaras, Rosszindulatú daganatok ,48.68,32.36,40.19
,,,,,
2008,Jaszapati_jaras, A gyomor rosszindulatú daganata ,1.56,0.94,1.28
,,,,,
2008,Jaszapati_jaras, A vastagbél rosszindulatú daganata ,3.77,5.68,4.74
,,,,,
2008,Jaszapati_jaras, Vastagbél és végbél rosszindulatú daganata ,6.01,5.68,5.82
,,,,,
2008,Jaszapati_jaras," A gége, a légcsõ, a hörgõ és tüdõ  rosszindulatú daganata ",20.47,7.2,13.71
,,,,,
2008,Jaszapati_jaras, A bõr rosszindulatú melanomája ,0.53,0.54,0.55
,,,,,
2008,Jaszapati_jaras, Az emlõ rosszindulatú daganata ,0,4.35,2.18
,,,,,
2008,Jaszapati_jaras, A méhnyak rosszindulatú daganata ,0,0.58,0.3
,,,,,
2008,Jaszapati_jaras, A prostata rosszindulatú daganata ,1.37,0,0.68
,,,,,
2008,Jaszapati_jaras, A nyirok- és vérképzõszervek és rokon szövetek rosszindulatú daganatai  ,3.76,2,2.82
,,,,,
2008,Jaszapati_jaras, Mentális és viselkedészavarok ,1.15,2.37,1.78
,,,,,
2008,Jaszapati_jaras, Keringési rendszer betegségei ,88.8,75.05,81.72
,,,,,
2008,Jaszapati_jaras, Ischaemiás szívbetegség ,53.02,36.05,44.27
,,,,,
2008,Jaszapati_jaras, Cerebrovasculáris betegségek ,14.62,21.14,18.22
,,,,,
2008,Jaszapati_jaras, A légzõrendszer betegségei ,7.05,4.03,5.33
,,,,,
2008,Jaszapati_jaras, Idült alsó légúti betegségek  ,4.1,2.53,3.24
,,,,,
2008,Jaszapati_jaras, Az emésztõrendszer betegségei ,10.2,7.1,8.6
,,,,,
2008,Jaszapati_jaras, Krónikus májbetegségek és cirrózis ,5.56,5.06,5.3
,,,,,
2008,Jaszapati_jaras, A morbiditás és mortalitás küldõ okai ,15.91,3.94,9.79
,,,,,
2008,Jaszapati_jaras, Balesetek ,4.89,3.31,4.17
,,,,,
2008,Jaszapati_jaras, Közlekedési balesetek ,3.67,1.29,2.47
,,,,,
2008,Jaszapati_jaras, Esések ,0.58,2.01,1.38
,,,,,
2008,Jaszapati_jaras, Szándékos önártalom ,10.41,0.63,5.33
,,,,,
2008,Jaszapati_jaras, Testi sértés ,0.6,0,0.29
,,,,,
2008,Jaszapati_jaras, Elkerülhetõ halálozások ,32.56,18.2,25.11
,,,,,
2008,Jaszapati_jaras, Dohányzásnak tulajdonítható ,43.51,12.67,27.51
,,,,,
2008,Nagykanizsai_jaras, Összes halálozás ,127.2,99.88,113.13
,,,,,
2008,Nagykanizsai_jaras, Fertõzõ és parazitás betegségek ,0.8,0,0.38
,,,,,
2008,Nagykanizsai_jaras, Humán immunodeficiencia vírus (HIV) betegség  ,0,0,0
,,,,,
2008,Nagykanizsai_jaras, Rosszindulatú daganatok ,31.51,23.01,27.13
,,,,,
2008,Nagykanizsai_jaras, A gyomor rosszindulatú daganata ,1.28,1.74,1.52
,,,,,
2008,Nagykanizsai_jaras, A vastagbél rosszindulatú daganata ,5.13,4.83,4.95
,,,,,
2008,Nagykanizsai_jaras, Vastagbél és végbél rosszindulatú daganata ,6.04,6.16,6.08
,,,,,
2008,Nagykanizsai_jaras," A gége, a légcsõ, a hörgõ és tüdõ  rosszindulatú daganata ",9.98,1.87,5.75
,,,,,
2008,Nagykanizsai_jaras, A bõr rosszindulatú melanomája ,0.22,0.51,0.37
,,,,,
2008,Nagykanizsai_jaras, Az emlõ rosszindulatú daganata ,0,3.47,1.83
,,,,,
2008,Nagykanizsai_jaras, A méhnyak rosszindulatú daganata ,0,0.89,0.45
,,,,,
2008,Nagykanizsai_jaras, A prostata rosszindulatú daganata ,1.78,0,0.84
,,,,,
2008,Nagykanizsai_jaras, A nyirok- és vérképzõszervek és rokon szövetek rosszindulatú daganatai  ,1.21,0.86,1.02
,,,,,
2008,Nagykanizsai_jaras, Mentális és viselkedészavarok ,1.67,1.55,1.62
,,,,,
2008,Nagykanizsai_jaras, Keringési rendszer betegségei ,52.33,56.97,54.96
,,,,,
2008,Nagykanizsai_jaras, Ischaemiás szívbetegség ,24.36,26.88,25.84
,,,,,
2008,Nagykanizsai_jaras, Cerebrovasculáris betegségek ,15.2,15.19,15.2
,,,,,
2008,Nagykanizsai_jaras, A légzõrendszer betegségei ,8.46,2.79,5.5
,,,,,
2008,Nagykanizsai_jaras, Idült alsó légúti betegségek  ,7.22,2.19,4.58
,,,,,
2008,Nagykanizsai_jaras, Az emésztõrendszer betegségei ,14.03,3.48,8.5
,,,,,
2008,Nagykanizsai_jaras, Krónikus májbetegségek és cirrózis ,12.2,1.49,6.65
,,,,,
2008,Nagykanizsai_jaras, A morbiditás és mortalitás küldõ okai ,9.6,4.56,7.06
,,,,,
2008,Nagykanizsai_jaras, Balesetek ,6.52,3.82,5.19
,,,,,
2008,Nagykanizsai_jaras, Közlekedési balesetek ,2.09,0.42,1.21
,,,,,
2008,Nagykanizsai_jaras, Esések ,2.59,2.12,2.4
,,,,,
2008,Nagykanizsai_jaras, Szándékos önártalom ,2.76,0.55,1.62
,,,,,
2008,Nagykanizsai_jaras, Testi sértés ,0.33,0.2,0.26
,,,,,
2008,Nagykanizsai_jaras, Elkerülhetõ halálozások ,19.46,12.28,15.78
,,,,,
2008,Nagykanizsai_jaras, Dohányzásnak tulajdonítható ,25.28,6.23,15.35
,,,,,
2008,Balatonfuredi_jaras, Összes halálozás ,104.88,90.77,99.58
,,,,,
2008,Balatonfuredi_jaras, Fertõzõ és parazitás betegségek ,0,0,0
,,,,,
2008,Balatonfuredi_jaras, Humán immunodeficiencia vírus (HIV) betegség  ,0,0,0
,,,,,
2008,Balatonfuredi_jaras, Rosszindulatú daganatok ,26.86,23.54,25.36
,,,,,
2008,Balatonfuredi_jaras, A gyomor rosszindulatú daganata ,1.3,1.37,1.3
,,,,,
2008,Balatonfuredi_jaras, A vastagbél rosszindulatú daganata ,2.36,0.77,1.71
,,,,,
2008,Balatonfuredi_jaras, Vastagbél és végbél rosszindulatú daganata ,2.87,1.35,2.29
,,,,,
2008,Balatonfuredi_jaras," A gége, a légcsõ, a hörgõ és tüdõ  rosszindulatú daganata ",6.26,3.82,4.98
,,,,,
2008,Balatonfuredi_jaras, A bõr rosszindulatú melanomája ,0,0,0
,,,,,
2008,Balatonfuredi_jaras, Az emlõ rosszindulatú daganata ,0,4.15,2.02
,,,,,
2008,Balatonfuredi_jaras, A méhnyak rosszindulatú daganata ,0,0.7,0.3
,,,,,
2008,Balatonfuredi_jaras, A prostata rosszindulatú daganata ,2.16,0,1.07
,,,,,
2008,Balatonfuredi_jaras, A nyirok- és vérképzõszervek és rokon szövetek rosszindulatú daganatai  ,2.52,2.17,2.35
,,,,,
2008,Balatonfuredi_jaras, Mentális és viselkedészavarok ,0,0,0
,,,,,
2008,Balatonfuredi_jaras, Keringési rendszer betegségei ,45.16,57.49,51.38
,,,,,
2008,Balatonfuredi_jaras, Ischaemiás szívbetegség ,25.14,29.56,27.49
,,,,,
2008,Balatonfuredi_jaras, Cerebrovasculáris betegségek ,9.69,18.95,14.09
,,,,,
2008,Balatonfuredi_jaras, A légzõrendszer betegségei ,4.62,0,2.19
,,,,,
2008,Balatonfuredi_jaras, Idült alsó légúti betegségek  ,2.68,0,1.33
,,,,,
2008,Balatonfuredi_jaras, Az emésztõrendszer betegségei ,13.48,5.84,9.57
,,,,,
2008,Balatonfuredi_jaras, Krónikus májbetegségek és cirrózis ,11.14,4.14,7.57
,,,,,
2008,Balatonfuredi_jaras, A morbiditás és mortalitás küldõ okai ,9.1,0.47,4.85
,,,,,
2008,Balatonfuredi_jaras, Balesetek ,6.16,0.47,3.29
,,,,,
2008,Balatonfuredi_jaras, Közlekedési balesetek ,1.69,0,0.79
,,,,,
2008,Balatonfuredi_jaras, Esések ,3.38,0.47,1.97
,,,,,
2008,Balatonfuredi_jaras, Szándékos önártalom ,2.94,0,1.55
,,,,,
2008,Balatonfuredi_jaras, Testi sértés ,0,0,0
,,,,,
2008,Balatonfuredi_jaras, Elkerülhetõ halálozások ,14.14,8.73,11.77
,,,,,
2008,Balatonfuredi_jaras, Dohányzásnak tulajdonítható ,18.9,7.28,13.07
,,,,,
2008,Ajkai_jaras, Összes halálozás ,125.38,106.96,116.01
,,,,,
2008,Ajkai_jaras, Fertõzõ és parazitás betegségek ,0.48,0,0.22
,,,,,
2008,Ajkai_jaras, Humán immunodeficiencia vírus (HIV) betegség  ,0,0,0
,,,,,
2008,Ajkai_jaras, Rosszindulatú daganatok ,37.89,17.58,27.75
,,,,,
2008,Ajkai_jaras, A gyomor rosszindulatú daganata ,2.61,1.31,2
,,,,,
2008,Ajkai_jaras, A vastagbél rosszindulatú daganata ,5.79,1.52,3.7
,,,,,
2008,Ajkai_jaras, Vastagbél és végbél rosszindulatú daganata ,6.07,1.52,3.84
,,,,,
2008,Ajkai_jaras," A gége, a légcsõ, a hörgõ és tüdõ  rosszindulatú daganata ",13.15,4.22,8.6
,,,,,
2008,Ajkai_jaras, A bõr rosszindulatú melanomája ,0.8,0.39,0.59
,,,,,
2008,Ajkai_jaras, Az emlõ rosszindulatú daganata ,0.36,2.35,1.39
,,,,,
2008,Ajkai_jaras, A méhnyak rosszindulatú daganata ,0,0.38,0.19
,,,,,
2008,Ajkai_jaras, A prostata rosszindulatú daganata ,2,0,1.05
,,,,,
2008,Ajkai_jaras, A nyirok- és vérképzõszervek és rokon szövetek rosszindulatú daganatai  ,1.92,0.46,1.15
,,,,,
2008,Ajkai_jaras, Mentális és viselkedészavarok ,2.12,1.58,1.92
,,,,,
2008,Ajkai_jaras, Keringési rendszer betegségei ,53.22,68.67,60.96
,,,,,
2008,Ajkai_jaras, Ischaemiás szívbetegség ,28.43,26,27.91
,,,,,
2008,Ajkai_jaras, Cerebrovasculáris betegségek ,12.81,17.62,14.51
,,,,,
2008,Ajkai_jaras, A légzõrendszer betegségei ,7.69,2.78,5.26
,,,,,
2008,Ajkai_jaras, Idült alsó légúti betegségek  ,6.76,2.78,4.82
,,,,,
2008,Ajkai_jaras, Az emésztõrendszer betegségei ,9.13,4.34,6.65
,,,,,
2008,Ajkai_jaras, Krónikus májbetegségek és cirrózis ,6.16,1.38,3.71
,,,,,
2008,Ajkai_jaras, A morbiditás és mortalitás küldõ okai ,8.57,2.61,5.49
,,,,,
2008,Ajkai_jaras, Balesetek ,5.68,1.75,3.62
,,,,,
2008,Ajkai_jaras, Közlekedési balesetek ,1.08,0.54,0.79
,,,,,
2008,Ajkai_jaras, Esések ,0.84,0.71,0.77
,,,,,
2008,Ajkai_jaras, Szándékos önártalom ,2.89,0.42,1.64
,,,,,
2008,Ajkai_jaras, Testi sértés ,0,0.44,0.22
,,,,,
2008,Ajkai_jaras, Elkerülhetõ halálozások ,20.56,13.8,17.21
,,,,,
2008,Ajkai_jaras, Dohányzásnak tulajdonítható ,28.68,10.71,19.65
,,,,,
2008,Dunakeszi_jaras, Összes halálozás ,102.07,95.88,99.5
,,,,,
2008,Dunakeszi_jaras, Fertõzõ és parazitás betegségek ,1.65,0,0.84
,,,,,
2008,Dunakeszi_jaras, Humán immunodeficiencia vírus (HIV) betegség  ,0,0,0
,,,,,
2008,Dunakeszi_jaras, Rosszindulatú daganatok ,33.17,24.77,29.06
,,,,,
2008,Dunakeszi_jaras, A gyomor rosszindulatú daganata ,2.46,3.18,2.85
,,,,,
2008,Dunakeszi_jaras, A vastagbél rosszindulatú daganata ,3.34,2.16,2.8
,,,,,
2008,Dunakeszi_jaras, Vastagbél és végbél rosszindulatú daganata ,5.44,3.99,4.74
,,,,,
2008,Dunakeszi_jaras," A gége, a légcsõ, a hörgõ és tüdõ  rosszindulatú daganata ",11.47,3.92,7.61
,,,,,
2008,Dunakeszi_jaras, A bõr rosszindulatú melanomája ,1.01,0,0.5
,,,,,
2008,Dunakeszi_jaras, Az emlõ rosszindulatú daganata ,0,3.91,1.98
,,,,,
2008,Dunakeszi_jaras, A méhnyak rosszindulatú daganata ,0,0.56,0.28
,,,,,
2008,Dunakeszi_jaras, A prostata rosszindulatú daganata ,2.54,0,1.25
,,,,,
2008,Dunakeszi_jaras, A nyirok- és vérképzõszervek és rokon szövetek rosszindulatú daganatai  ,1.48,1.69,1.62
,,,,,
2008,Dunakeszi_jaras, Mentális és viselkedészavarok ,2.6,1.06,1.65
,,,,,
2008,Dunakeszi_jaras, Keringési rendszer betegségei ,42.77,52.55,48.37
,,,,,
2008,Dunakeszi_jaras, Ischaemiás szívbetegség ,24.95,27.35,26.33
,,,,,
2008,Dunakeszi_jaras, Cerebrovasculáris betegségek ,9.08,12.47,11.2
,,,,,
2008,Dunakeszi_jaras, A légzõrendszer betegségei ,5.29,2.96,4.11
,,,,,
2008,Dunakeszi_jaras, Idült alsó légúti betegségek  ,3.26,1.86,2.54
,,,,,
2008,Dunakeszi_jaras, Az emésztõrendszer betegségei ,6.68,4.43,5.5
,,,,,
2008,Dunakeszi_jaras, Krónikus májbetegségek és cirrózis ,4.88,2.38,3.58
,,,,,
2008,Dunakeszi_jaras, A morbiditás és mortalitás küldõ okai ,5.93,2.56,4.17
,,,,,
2008,Dunakeszi_jaras, Balesetek ,3.75,1.41,2.52
,,,,,
2008,Dunakeszi_jaras, Közlekedési balesetek ,1.91,0.95,1.38
,,,,,
2008,Dunakeszi_jaras, Esések ,0.47,0.28,0.38
,,,,,
2008,Dunakeszi_jaras, Szándékos önártalom ,2.18,1.15,1.65
,,,,,
2008,Dunakeszi_jaras, Testi sértés ,0,0,0
,,,,,
2008,Dunakeszi_jaras, Elkerülhetõ halálozások ,17.64,12.82,15.25
,,,,,
2008,Dunakeszi_jaras, Dohányzásnak tulajdonítható ,23.28,8.59,15.81
,,,,,
2008,Enyingi_jaras, Összes halálozás ,168.92,141.54,166.29
,,,,,
2008,Enyingi_jaras, Fertõzõ és parazitás betegségek ,0,0,0
,,,,,
2008,Enyingi_jaras, Humán immunodeficiencia vírus (HIV) betegség  ,0,0,0
,,,,,
2008,Enyingi_jaras, Rosszindulatú daganatok ,34.69,30.72,33.97
,,,,,
2008,Enyingi_jaras, A gyomor rosszindulatú daganata ,0,1.17,0.67
,,,,,
2008,Enyingi_jaras, A vastagbél rosszindulatú daganata ,1.38,0,0.68
,,,,,
2008,Enyingi_jaras, Vastagbél és végbél rosszindulatú daganata ,4.95,2.77,3.67
,,,,,
2008,Enyingi_jaras," A gége, a légcsõ, a hörgõ és tüdõ  rosszindulatú daganata ",17.55,6.47,12.43
,,,,,
2008,Enyingi_jaras, A bõr rosszindulatú melanomája ,0,0,0
,,,,,
2008,Enyingi_jaras, Az emlõ rosszindulatú daganata ,0,5.53,2.97
,,,,,
2008,Enyingi_jaras, A méhnyak rosszindulatú daganata ,0,0,0
,,,,,
2008,Enyingi_jaras, A prostata rosszindulatú daganata ,1.59,0,0.84
,,,,,
2008,Enyingi_jaras, A nyirok- és vérképzõszervek és rokon szövetek rosszindulatú daganatai  ,0,2.53,1.4
,,,,,
2008,Enyingi_jaras, Mentális és viselkedészavarok ,0,0,0
,,,,,
2008,Enyingi_jaras, Keringési rendszer betegségei ,86.26,78.97,92.05
,,,,,
2008,Enyingi_jaras, Ischaemiás szívbetegség ,42.47,39.69,45.77
,,,,,
2008,Enyingi_jaras, Cerebrovasculáris betegségek ,24.72,17.26,25.89
,,,,,
2008,Enyingi_jaras, A légzõrendszer betegségei ,10.67,10.85,11.24
,,,,,
2008,Enyingi_jaras, Idült alsó légúti betegségek  ,10.67,8.16,9.83
,,,,,
2008,Enyingi_jaras, Az emésztõrendszer betegségei ,12.99,5.61,9.26
,,,,,
2008,Enyingi_jaras, Krónikus májbetegségek és cirrózis ,9.9,1.7,5.82
,,,,,
2008,Enyingi_jaras, A morbiditás és mortalitás küldõ okai ,13.73,1.73,7.6
,,,,,
2008,Enyingi_jaras, Balesetek ,9.62,0,4.73
,,,,,
2008,Enyingi_jaras, Közlekedési balesetek ,0,0,0
,,,,,
2008,Enyingi_jaras, Esések ,4,0,1.99
,,,,,
2008,Enyingi_jaras, Szándékos önártalom ,1.99,1.73,1.82
,,,,,
2008,Enyingi_jaras, Testi sértés ,0,0,0
,,,,,
2008,Enyingi_jaras, Elkerülhetõ halálozások ,30.94,19.06,25.12
,,,,,
2008,Enyingi_jaras, Dohányzásnak tulajdonítható ,47.97,12.19,30.79
,,,,,
2008,Morahalmi_jaras, Összes halálozás ,123.55,102.64,113.35
,,,,,
2008,Morahalmi_jaras, Fertõzõ és parazitás betegségek ,0,0,0
,,,,,
2008,Morahalmi_jaras, Humán immunodeficiencia vírus (HIV) betegség  ,0,0,0
,,,,,
2008,Morahalmi_jaras, Rosszindulatú daganatok ,27.45,24.46,25.93
,,,,,
2008,Morahalmi_jaras, A gyomor rosszindulatú daganata ,1.81,1.22,1.56
,,,,,
2008,Morahalmi_jaras, A vastagbél rosszindulatú daganata ,1.83,2.98,2.41
,,,,,
2008,Morahalmi_jaras, Vastagbél és végbél rosszindulatú daganata ,2.46,3.73,3.04
,,,,,
