year,jaras,cause_name,male_smr,female_smr,total_smr 
2005,Godolloi_jaras, Idült alsó légúti betegségek  , 0.82 , 0.53 , 0.68 
2005,Godolloi_jaras, Az emésztõrendszer betegségei , 6.21 , 2.30 , 4.29 
2005,Godolloi_jaras, Krónikus májbetegségek és cirrózis , 4.32 , 1.35 , 2.87 
2005,Godolloi_jaras, A morbiditás és mortalitás küldõ okai , 6.70 , 2.55 , 4.66 
2005,Godolloi_jaras, Balesetek , 2.47 , 1.54 , 2.01 
2005,Godolloi_jaras, Közlekedési balesetek , 1.06 , 0.75 , 0.90 
2005,Godolloi_jaras, Esések , 0.57 , 0.00 , 0.29 
2005,Godolloi_jaras, Szándékos önártalom , 3.89 , 1.01 , 2.48 
2005,Godolloi_jaras, Testi sértés , 0.00 , 0.00 , 0.00 
2005,Godolloi_jaras, Elkerülhetõ halálozások , 7.94 , 6.27 , 7.13 
2005,Godolloi_jaras, Dohányzásnak tulajdonítható , 13.73 , 5.39 , 9.67 
2005,Baktaloranthaza_jaras, Összes halálozás , 96.43 , 20.19 , 60.10 
2005,Baktaloranthaza_jaras, Fertõzõ és parazitás betegségek , 1.46 , 0.00 , 0.78 
2005,Baktaloranthaza_jaras, Humán immunodeficiencia vírus (HIV) betegség  , 0.00 , 0.00 , 0.00 
2005,Baktaloranthaza_jaras, Rosszindulatú daganatok , 19.78 , 6.34 , 13.38 
2005,Baktaloranthaza_jaras, A gyomor rosszindulatú daganata , 2.55 , 0.00 , 1.32 
2005,Baktaloranthaza_jaras, A vastagbél rosszindulatú daganata , 0.00 , 1.06 , 0.53 
2005,Baktaloranthaza_jaras, Vastagbél és végbél rosszindulatú daganata , 0.00 , 3.78 , 1.91 
2005,Baktaloranthaza_jaras," A gége, a légcsõ, a hörgõ és tüdõ  rosszindulatú daganata ", 10.78 , 2.56 , 6.85 
2005,Baktaloranthaza_jaras, A bõr rosszindulatú melanomája , 0.00 , 0.00 , 0.00 
2005,Baktaloranthaza_jaras, Az emlõ rosszindulatú daganata , 0.00 , 0.00 , 0.00 
2005,Baktaloranthaza_jaras, A méhnyak rosszindulatú daganata , 0.00 , 0.00 , 0.00 
2005,Baktaloranthaza_jaras, A prostata rosszindulatú daganata , 0.00 , 0.00 , 0.00 
2005,Baktaloranthaza_jaras, A nyirok- és vérképzõszervek és rokon szövetek rosszindulatú daganatai  , 0.00 , 0.00 , 0.00 
2005,Baktaloranthaza_jaras, Mentális és viselkedészavarok , 2.34 , 1.75 , 2.02 
2005,Baktaloranthaza_jaras, Keringési rendszer betegségei , 38.83 , 5.64 , 23.10 
2005,Baktaloranthaza_jaras, Ischaemiás szívbetegség , 16.66 , 1.42 , 9.48 
2005,Baktaloranthaza_jaras, Cerebrovasculáris betegségek , 10.48 , 4.21 , 7.54 
2005,Baktaloranthaza_jaras, A légzõrendszer betegségei , 3.75 , 1.48 , 2.61 
2005,Baktaloranthaza_jaras, Idült alsó légúti betegségek  , 3.75 , 1.48 , 2.61 
2005,Baktaloranthaza_jaras, Az emésztõrendszer betegségei , 9.80 , 2.37 , 6.27 
2005,Baktaloranthaza_jaras, Krónikus májbetegségek és cirrózis , 7.42 , 2.37 , 5.01 
2005,Baktaloranthaza_jaras, A morbiditás és mortalitás küldõ okai , 19.54 , 1.44 , 10.86 
2005,Baktaloranthaza_jaras, Balesetek , 9.17 , 0.00 , 4.77 
2005,Baktaloranthaza_jaras, Közlekedési balesetek , 5.59 , 0.00 , 2.93 
2005,Baktaloranthaza_jaras, Esések , 1.33 , 0.00 , 0.70 
2005,Baktaloranthaza_jaras, Szándékos önártalom , 7.06 , 1.44 , 4.33 
2005,Baktaloranthaza_jaras, Testi sértés , 1.20 , 0.00 , 0.63 
2005,Baktaloranthaza_jaras, Elkerülhetõ halálozások , 25.93 , 9.89 , 18.46 
2005,Baktaloranthaza_jaras, Dohányzásnak tulajdonítható , 29.47 , 5.76 , 18.22 
2005,Kiskorosi_jaras, Összes halálozás , 56.33 , 30.93 , 43.97 
2005,Kiskorosi_jaras, Fertõzõ és parazitás betegségek , 0.35 , 0.00 , 0.19 
2005,Kiskorosi_jaras, Humán immunodeficiencia vírus (HIV) betegség  , 0.00 , 0.00 , 0.00 
2005,Kiskorosi_jaras, Rosszindulatú daganatok , 16.79 , 9.80 , 13.36 
2005,Kiskorosi_jaras, A gyomor rosszindulatú daganata , 1.20 , 0.00 , 0.63 
2005,Kiskorosi_jaras, A vastagbél rosszindulatú daganata , 0.36 , 0.79 , 0.56 
2005,Kiskorosi_jaras, Vastagbél és végbél rosszindulatú daganata , 1.44 , 1.54 , 1.47 
2005,Kiskorosi_jaras," A gége, a légcsõ, a hörgõ és tüdõ  rosszindulatú daganata ", 5.63 , 2.06 , 3.90 
2005,Kiskorosi_jaras, A bõr rosszindulatú melanomája , 0.39 , 0.00 , 0.19 
2005,Kiskorosi_jaras, Az emlõ rosszindulatú daganata , 0.00 , 1.64 , 0.80 
2005,Kiskorosi_jaras, A méhnyak rosszindulatú daganata , 0.00 , 1.58 , 0.77 
2005,Kiskorosi_jaras, A prostata rosszindulatú daganata , 0.41 , 0.00 , 0.20 
2005,Kiskorosi_jaras, A nyirok- és vérképzõszervek és rokon szövetek rosszindulatú daganatai  , 0.47 , 0.00 , 0.25 
2005,Kiskorosi_jaras, Mentális és viselkedészavarok , 1.17 , 0.42 , 0.78 
2005,Kiskorosi_jaras, Keringési rendszer betegségei , 13.03 , 8.90 , 11.03 
2005,Kiskorosi_jaras, Ischaemiás szívbetegség , 5.72 , 3.30 , 4.50 
2005,Kiskorosi_jaras, Cerebrovasculáris betegségek , 2.51 , 2.68 , 2.60 
2005,Kiskorosi_jaras, A légzõrendszer betegségei , 1.66 , 2.02 , 1.86 
2005,Kiskorosi_jaras, Idült alsó légúti betegségek  , 1.23 , 1.29 , 1.29 
2005,Kiskorosi_jaras, Az emésztõrendszer betegségei , 10.79 , 2.66 , 6.83 
2005,Kiskorosi_jaras, Krónikus májbetegségek és cirrózis , 8.63 , 2.66 , 5.74 
2005,Kiskorosi_jaras, A morbiditás és mortalitás küldõ okai , 8.49 , 4.27 , 6.43 
2005,Kiskorosi_jaras, Balesetek , 5.21 , 0.76 , 3.08 
2005,Kiskorosi_jaras, Közlekedési balesetek , 3.00 , 0.76 , 1.93 
2005,Kiskorosi_jaras, Esések , 1.06 , 0.00 , 0.55 
2005,Kiskorosi_jaras, Szándékos önártalom , 3.28 , 3.51 , 3.35 
2005,Kiskorosi_jaras, Testi sértés , 0.00 , 0.00 , 0.00 
2005,Kiskorosi_jaras, Elkerülhetõ halálozások , 8.71 , 9.48 , 9.07 
2005,Kiskorosi_jaras, Dohányzásnak tulajdonítható , 13.41 , 6.40 , 10.01 
2005,Budapest_06._ker., Összes halálozás , 57.77 , 30.22 , 43.43 
2005,Budapest_06._ker., Fertõzõ és parazitás betegségek , 1.77 , 0.00 , 0.83 
2005,Budapest_06._ker., Humán immunodeficiencia vírus (HIV) betegség  , 0.00 , 0.00 , 0.00 
2005,Budapest_06._ker., Rosszindulatú daganatok , 18.75 , 11.08 , 14.84 
2005,Budapest_06._ker., A gyomor rosszindulatú daganata , 1.36 , 0.00 , 0.68 
2005,Budapest_06._ker., A vastagbél rosszindulatú daganata , 1.13 , 0.00 , 0.56 
2005,Budapest_06._ker., Vastagbél és végbél rosszindulatú daganata , 2.46 , 0.00 , 1.22 
2005,Budapest_06._ker.," A gége, a légcsõ, a hörgõ és tüdõ  rosszindulatú daganata ", 7.37 , 4.81 , 6.08 
2005,Budapest_06._ker., A bõr rosszindulatú melanomája , 0.00 , 0.53 , 0.26 
2005,Budapest_06._ker., Az emlõ rosszindulatú daganata , 0.00 , 2.15 , 1.10 
2005,Budapest_06._ker., A méhnyak rosszindulatú daganata , 0.00 , 0.44 , 0.21 
2005,Budapest_06._ker., A prostata rosszindulatú daganata , 0.61 , 0.00 , 0.29 
2005,Budapest_06._ker., A nyirok- és vérképzõszervek és rokon szövetek rosszindulatú daganatai  , 0.00 , 0.46 , 0.24 
2005,Budapest_06._ker., Mentális és viselkedészavarok , 0.55 , 0.53 , 0.54 
2005,Budapest_06._ker., Keringési rendszer betegségei , 13.52 , 7.45 , 10.32 
2005,Budapest_06._ker., Ischaemiás szívbetegség , 6.25 , 3.98 , 5.07 
2005,Budapest_06._ker., Cerebrovasculáris betegségek , 2.23 , 1.06 , 1.63 
2005,Budapest_06._ker., A légzõrendszer betegségei , 0.00 , 0.00 , 0.00 
2005,Budapest_06._ker., Idült alsó légúti betegségek  , 0.00 , 0.00 , 0.00 
2005,Budapest_06._ker., Az emésztõrendszer betegségei , 8.75 , 7.60 , 8.08 
2005,Budapest_06._ker., Krónikus májbetegségek és cirrózis , 3.81 , 5.37 , 4.57 
2005,Budapest_06._ker., A morbiditás és mortalitás küldõ okai , 10.33 , 0.50 , 5.24 
2005,Budapest_06._ker., Balesetek , 3.80 , 0.00 , 1.82 
2005,Budapest_06._ker., Közlekedési balesetek , 1.77 , 0.00 , 0.84 
2005,Budapest_06._ker., Esések , 0.00 , 0.00 , 0.00 
2005,Budapest_06._ker., Szándékos önártalom , 3.26 , 0.50 , 1.84 
2005,Budapest_06._ker., Testi sértés , 1.98 , 0.00 , 0.96 
2005,Budapest_06._ker., Elkerülhetõ halálozások , 14.22 , 7.71 , 10.84 
2005,Budapest_06._ker., Dohányzásnak tulajdonítható , 13.22 , 6.82 , 9.90 
2005,Fehergyarmati_jaras, Összes halálozás , 78.16 , 25.34 , 52.33 
2005,Fehergyarmati_jaras, Fertõzõ és parazitás betegségek , 0.00 , 0.00 , 0.00 
2005,Fehergyarmati_jaras, Humán immunodeficiencia vírus (HIV) betegség  , 0.00 , 0.00 , 0.00 
2005,Fehergyarmati_jaras, Rosszindulatú daganatok , 22.67 , 5.24 , 14.21 
2005,Fehergyarmati_jaras, A gyomor rosszindulatú daganata , 0.00 , 0.00 , 0.00 
2005,Fehergyarmati_jaras, A vastagbél rosszindulatú daganata , 0.00 , 0.57 , 0.27 
2005,Fehergyarmati_jaras, Vastagbél és végbél rosszindulatú daganata , 1.02 , 0.57 , 0.80 
2005,Fehergyarmati_jaras," A gége, a légcsõ, a hörgõ és tüdõ  rosszindulatú daganata ", 10.69 , 2.08 , 6.53 
2005,Fehergyarmati_jaras, A bõr rosszindulatú melanomája , 0.00 , 0.00 , 0.00 
2005,Fehergyarmati_jaras, Az emlõ rosszindulatú daganata , 0.00 , 1.38 , 0.68 
2005,Fehergyarmati_jaras, A méhnyak rosszindulatú daganata , 0.00 , 0.00 , 0.00 
2005,Fehergyarmati_jaras, A prostata rosszindulatú daganata , 0.00 , 0.00 , 0.00 
2005,Fehergyarmati_jaras, A nyirok- és vérképzõszervek és rokon szövetek rosszindulatú daganatai  , 0.83 , 0.00 , 0.41 
2005,Fehergyarmati_jaras, Mentális és viselkedészavarok , 2.56 , 1.09 , 1.80 
2005,Fehergyarmati_jaras, Keringési rendszer betegségei , 25.28 , 9.19 , 17.34 
2005,Fehergyarmati_jaras, Ischaemiás szívbetegség , 16.54 , 5.98 , 11.27 
2005,Fehergyarmati_jaras, Cerebrovasculáris betegségek , 4.34 , 2.16 , 3.30 
2005,Fehergyarmati_jaras, A légzõrendszer betegségei , 3.10 , 2.24 , 2.73 
2005,Fehergyarmati_jaras, Idült alsó légúti betegségek  , 3.10 , 2.24 , 2.73 
2005,Fehergyarmati_jaras, Az emésztõrendszer betegségei , 8.95 , 1.82 , 5.48 
2005,Fehergyarmati_jaras, Krónikus májbetegségek és cirrózis , 8.37 , 1.30 , 4.91 
2005,Fehergyarmati_jaras, A morbiditás és mortalitás küldõ okai , 9.90 , 1.90 , 6.01 
2005,Fehergyarmati_jaras, Balesetek , 7.07 , 0.00 , 3.62 
2005,Fehergyarmati_jaras, Közlekedési balesetek , 4.08 , 0.00 , 2.08 
2005,Fehergyarmati_jaras, Esések , 0.55 , 0.00 , 0.28 
2005,Fehergyarmati_jaras, Szándékos önártalom , 2.83 , 1.26 , 2.07 
2005,Fehergyarmati_jaras, Testi sértés , 0.00 , 0.65 , 0.32 
2005,Fehergyarmati_jaras, Elkerülhetõ halálozások , 17.82 , 8.24 , 13.12 
2005,Fehergyarmati_jaras, Dohányzásnak tulajdonítható , 24.27 , 7.25 , 16.02 
2005,Gyomaendrodi_jaras, Összes halálozás , 78.79 , 38.69 , 59.59 
2005,Gyomaendrodi_jaras, Fertõzõ és parazitás betegségek , 1.67 , 0.00 , 0.86 
2005,Gyomaendrodi_jaras, Humán immunodeficiencia vírus (HIV) betegség  , 0.00 , 0.00 , 0.00 
2005,Gyomaendrodi_jaras, Rosszindulatú daganatok , 23.94 , 15.57 , 19.92 
2005,Gyomaendrodi_jaras, A gyomor rosszindulatú daganata , 0.00 , 1.07 , 0.51 
2005,Gyomaendrodi_jaras, A vastagbél rosszindulatú daganata , 1.14 , 0.00 , 0.60 
2005,Gyomaendrodi_jaras, Vastagbél és végbél rosszindulatú daganata , 1.84 , 0.77 , 1.35 
2005,Gyomaendrodi_jaras," A gége, a légcsõ, a hörgõ és tüdõ  rosszindulatú daganata ", 12.73 , 6.40 , 9.73 
2005,Gyomaendrodi_jaras, A bõr rosszindulatú melanomája , 0.00 , 0.00 , 0.00 
2005,Gyomaendrodi_jaras, Az emlõ rosszindulatú daganata , 0.00 , 2.90 , 1.36 
2005,Gyomaendrodi_jaras, A méhnyak rosszindulatú daganata , 0.00 , 1.30 , 0.59 
2005,Gyomaendrodi_jaras, A prostata rosszindulatú daganata , 0.00 , 0.00 , 0.00 
2005,Gyomaendrodi_jaras, A nyirok- és vérképzõszervek és rokon szövetek rosszindulatú daganatai  , 0.77 , 0.00 , 0.40 
2005,Gyomaendrodi_jaras, Mentális és viselkedészavarok , 0.97 , 0.00 , 0.51 
2005,Gyomaendrodi_jaras, Keringési rendszer betegségei , 29.06 , 11.08 , 20.38 
2005,Gyomaendrodi_jaras, Ischaemiás szívbetegség , 18.64 , 2.94 , 11.06 
2005,Gyomaendrodi_jaras, Cerebrovasculáris betegségek , 4.62 , 3.55 , 4.09 
2005,Gyomaendrodi_jaras, A légzõrendszer betegségei , 2.68 , 1.32 , 2.03 
2005,Gyomaendrodi_jaras, Idült alsó légúti betegségek  , 2.68 , 1.32 , 2.03 
2005,Gyomaendrodi_jaras, Az emésztõrendszer betegségei , 3.94 , 1.88 , 2.96 
2005,Gyomaendrodi_jaras, Krónikus májbetegségek és cirrózis , 2.31 , 0.97 , 1.67 
2005,Gyomaendrodi_jaras, A morbiditás és mortalitás küldõ okai , 13.05 , 4.11 , 8.80 
2005,Gyomaendrodi_jaras, Balesetek , 6.55 , 1.77 , 4.30 
2005,Gyomaendrodi_jaras, Közlekedési balesetek , 2.72 , 0.91 , 1.87 
2005,Gyomaendrodi_jaras, Esések , 1.14 , 0.00 , 0.60 
2005,Gyomaendrodi_jaras, Szándékos önártalom , 6.50 , 1.32 , 3.97 
2005,Gyomaendrodi_jaras, Testi sértés , 0.00 , 1.02 , 0.53 
2005,Gyomaendrodi_jaras, Elkerülhetõ halálozások , 21.65 , 12.63 , 17.27 
2005,Gyomaendrodi_jaras, Dohányzásnak tulajdonítható , 27.58 , 10.13 , 19.19 
2005,Debreceni_jaras, Összes halálozás , 53.76 , 23.68 , 38.20 
2005,Debreceni_jaras, Fertõzõ és parazitás betegségek , 0.45 , 0.11 , 0.27 
2005,Debreceni_jaras, Humán immunodeficiencia vírus (HIV) betegség  , 0.00 , 0.00 , 0.00 
2005,Debreceni_jaras, Rosszindulatú daganatok , 14.77 , 10.80 , 12.71 
2005,Debreceni_jaras, A gyomor rosszindulatú daganata , 1.14 , 0.55 , 0.83 
2005,Debreceni_jaras, A vastagbél rosszindulatú daganata , 1.15 , 0.63 , 0.88 
2005,Debreceni_jaras, Vastagbél és végbél rosszindulatú daganata , 1.74 , 0.63 , 1.16 
2005,Debreceni_jaras," A gége, a légcsõ, a hörgõ és tüdõ  rosszindulatú daganata ", 5.93 , 2.20 , 4.00 
2005,Debreceni_jaras, A bõr rosszindulatú melanomája , 0.00 , 0.10 , 0.05 
2005,Debreceni_jaras, Az emlõ rosszindulatú daganata , 0.00 , 2.28 , 1.18 
2005,Debreceni_jaras, A méhnyak rosszindulatú daganata , 0.00 , 0.97 , 0.50 
2005,Debreceni_jaras, A prostata rosszindulatú daganata , 0.11 , 0.00 , 0.05 
2005,Debreceni_jaras, A nyirok- és vérképzõszervek és rokon szövetek rosszindulatú daganatai  , 0.97 , 0.41 , 0.68 
2005,Debreceni_jaras, Mentális és viselkedészavarok , 0.44 , 0.00 , 0.21 
2005,Debreceni_jaras, Keringési rendszer betegségei , 19.38 , 5.09 , 11.98 
2005,Debreceni_jaras, Ischaemiás szívbetegség , 10.90 , 3.38 , 7.01 
2005,Debreceni_jaras, Cerebrovasculáris betegségek , 2.45 , 0.79 , 1.58 
2005,Debreceni_jaras, A légzõrendszer betegségei , 1.79 , 0.72 , 1.25 
2005,Debreceni_jaras, Idült alsó légúti betegségek  , 1.38 , 0.55 , 0.96 
2005,Debreceni_jaras, Az emésztõrendszer betegségei , 7.28 , 2.61 , 4.86 
2005,Debreceni_jaras, Krónikus májbetegségek és cirrózis , 5.90 , 2.16 , 3.96 
2005,Debreceni_jaras, A morbiditás és mortalitás küldõ okai , 7.93 , 2.72 , 5.25 
2005,Debreceni_jaras, Balesetek , 3.23 , 1.38 , 2.28 
2005,Debreceni_jaras, Közlekedési balesetek , 1.58 , 0.81 , 1.19 
2005,Debreceni_jaras, Esések , 0.66 , 0.00 , 0.32 
2005,Debreceni_jaras, Szándékos önártalom , 4.27 , 1.14 , 2.66 
2005,Debreceni_jaras, Testi sértés , 0.33 , 0.08 , 0.20 
2005,Debreceni_jaras, Elkerülhetõ halálozások , 12.23 , 7.44 , 9.75 
2005,Debreceni_jaras, Dohányzásnak tulajdonítható , 15.12 , 4.77 , 9.76 
2005,Csurgoi_jaras, Összes halálozás , 68.48 , 34.76 , 52.30 
2005,Csurgoi_jaras, Fertõzõ és parazitás betegségek , 0.00 , 0.00 , 0.00 
2005,Csurgoi_jaras, Humán immunodeficiencia vírus (HIV) betegség  , 0.00 , 0.00 , 0.00 
2005,Csurgoi_jaras, Rosszindulatú daganatok , 12.57 , 13.04 , 12.95 
2005,Csurgoi_jaras, A gyomor rosszindulatú daganata , 1.03 , 0.00 , 0.56 
2005,Csurgoi_jaras, A vastagbél rosszindulatú daganata , 1.18 , 1.22 , 1.17 
2005,Csurgoi_jaras, Vastagbél és végbél rosszindulatú daganata , 1.18 , 1.22 , 1.17 
2005,Csurgoi_jaras," A gége, a légcsõ, a hörgõ és tüdõ  rosszindulatú daganata ", 6.65 , 2.92 , 4.95 
2005,Csurgoi_jaras, A bõr rosszindulatú melanomája , 0.00 , 0.00 , 0.00 
2005,Csurgoi_jaras, Az emlõ rosszindulatú daganata , 0.00 , 2.65 , 1.28 
2005,Csurgoi_jaras, A méhnyak rosszindulatú daganata , 0.00 , 0.00 , 0.00 
2005,Csurgoi_jaras, A prostata rosszindulatú daganata , 0.00 , 0.00 , 0.00 
2005,Csurgoi_jaras, A nyirok- és vérképzõszervek és rokon szövetek rosszindulatú daganatai  , 0.00 , 2.30 , 1.16 
2005,Csurgoi_jaras, Mentális és viselkedészavarok , 0.00 , 0.00 , 0.00 
2005,Csurgoi_jaras, Keringési rendszer betegségei , 19.83 , 9.54 , 14.91 
2005,Csurgoi_jaras, Ischaemiás szívbetegség , 14.02 , 5.29 , 9.86 
2005,Csurgoi_jaras, Cerebrovasculáris betegségek , 1.06 , 4.25 , 2.55 
2005,Csurgoi_jaras, A légzõrendszer betegségei , 4.53 , 2.56 , 3.55 
2005,Csurgoi_jaras, Idült alsó légúti betegségek  , 3.31 , 2.56 , 2.91 
2005,Csurgoi_jaras, Az emésztõrendszer betegségei , 12.27 , 5.11 , 8.76 
2005,Csurgoi_jaras, Krónikus májbetegségek és cirrózis , 10.02 , 5.11 , 7.60 
2005,Csurgoi_jaras, A morbiditás és mortalitás küldõ okai , 12.80 , 0.00 , 6.55 
2005,Csurgoi_jaras, Balesetek , 9.94 , 0.00 , 5.08 
2005,Csurgoi_jaras, Közlekedési balesetek , 2.81 , 0.00 , 1.41 
2005,Csurgoi_jaras, Esések , 1.13 , 0.00 , 0.57 
2005,Csurgoi_jaras, Szándékos önártalom , 2.86 , 0.00 , 1.48 
2005,Csurgoi_jaras, Testi sértés , 0.00 , 0.00 , 0.00 
2005,Csurgoi_jaras, Elkerülhetõ halálozások , 14.95 , 10.76 , 12.95 
2005,Csurgoi_jaras, Dohányzásnak tulajdonítható , 17.93 , 8.62 , 13.49 
2005,Csornai_jaras, Összes halálozás , 52.59 , 28.60 , 41.43 
2005,Csornai_jaras, Fertõzõ és parazitás betegségek , 0.68 , 0.00 , 0.35 
2005,Csornai_jaras, Humán immunodeficiencia vírus (HIV) betegség  , 0.00 , 0.00 , 0.00 
2005,Csornai_jaras, Rosszindulatú daganatok , 20.87 , 15.24 , 18.33 
2005,Csornai_jaras, A gyomor rosszindulatú daganata , 0.00 , 0.76 , 0.35 
2005,Csornai_jaras, A vastagbél rosszindulatú daganata , 2.24 , 0.84 , 1.64 
2005,Csornai_jaras, Vastagbél és végbél rosszindulatú daganata , 2.24 , 0.84 , 1.64 
2005,Csornai_jaras," A gége, a légcsõ, a hörgõ és tüdõ  rosszindulatú daganata ", 6.38 , 3.06 , 4.84 
2005,Csornai_jaras, A bõr rosszindulatú melanomája , 0.00 , 1.78 , 0.82 
2005,Csornai_jaras, Az emlõ rosszindulatú daganata , 0.00 , 0.68 , 0.32 
2005,Csornai_jaras, A méhnyak rosszindulatú daganata , 0.00 , 0.68 , 0.30 
2005,Csornai_jaras, A prostata rosszindulatú daganata , 1.02 , 0.00 , 0.57 
2005,Csornai_jaras, A nyirok- és vérképzõszervek és rokon szövetek rosszindulatú daganatai  , 1.25 , 0.83 , 1.06 
2005,Csornai_jaras, Mentális és viselkedészavarok , 0.00 , 0.00 , 0.00 
2005,Csornai_jaras, Keringési rendszer betegségei , 17.30 , 6.98 , 12.41 
2005,Csornai_jaras, Ischaemiás szívbetegség , 6.91 , 2.16 , 4.65 
2005,Csornai_jaras, Cerebrovasculáris betegségek , 3.29 , 2.01 , 2.68 
2005,Csornai_jaras, A légzõrendszer betegségei , 1.07 , 0.00 , 0.59 
2005,Csornai_jaras, Idült alsó légúti betegségek  , 1.07 , 0.00 , 0.59 
2005,Csornai_jaras, Az emésztõrendszer betegségei , 5.87 , 1.68 , 3.94 
2005,Csornai_jaras, Krónikus májbetegségek és cirrózis , 5.27 , 1.68 , 3.60 
2005,Csornai_jaras, A morbiditás és mortalitás küldõ okai , 4.34 , 0.67 , 2.54 
2005,Csornai_jaras, Balesetek , 3.50 , 0.67 , 2.08 
2005,Csornai_jaras, Közlekedési balesetek , 2.69 , 0.67 , 1.66 
2005,Csornai_jaras, Esések , 0.81 , 0.00 , 0.43 
2005,Csornai_jaras, Szándékos önártalom , 0.84 , 0.00 , 0.45 
2005,Csornai_jaras, Testi sértés , 0.00 , 0.00 , 0.00 
2005,Csornai_jaras, Elkerülhetõ halálozások , 12.08 , 6.13 , 9.31 
2005,Csornai_jaras, Dohányzásnak tulajdonítható , 15.34 , 6.36 , 11.15 
2005,Kisberi_jaras, Összes halálozás , 78.60 , 26.54 , 53.90 
2005,Kisberi_jaras, Fertõzõ és parazitás betegségek , 0.00 , 1.06 , 0.57 
2005,Kisberi_jaras, Humán immunodeficiencia vírus (HIV) betegség  , 0.00 , 0.00 , 0.00 
2005,Kisberi_jaras, Rosszindulatú daganatok , 17.61 , 4.86 , 11.78 
2005,Kisberi_jaras, A gyomor rosszindulatú daganata , 0.00 , 0.00 , 0.00 
2005,Kisberi_jaras, A vastagbél rosszindulatú daganata , 2.72 , 0.00 , 1.47 
2005,Kisberi_jaras, Vastagbél és végbél rosszindulatú daganata , 2.72 , 0.00 , 1.47 
2005,Kisberi_jaras," A gége, a légcsõ, a hörgõ és tüdõ  rosszindulatú daganata ", 8.76 , 0.00 , 4.62 
2005,Kisberi_jaras, A bõr rosszindulatú melanomája , 0.00 , 0.00 , 0.00 
2005,Kisberi_jaras, Az emlõ rosszindulatú daganata , 0.00 , 2.72 , 1.30 
2005,Kisberi_jaras, A méhnyak rosszindulatú daganata , 0.00 , 0.00 , 0.00 
2005,Kisberi_jaras, A prostata rosszindulatú daganata , 0.00 , 0.00 , 0.00 
2005,Kisberi_jaras, A nyirok- és vérképzõszervek és rokon szövetek rosszindulatú daganatai  , 1.07 , 0.00 , 0.54 
2005,Kisberi_jaras, Mentális és viselkedészavarok , 0.96 , 0.00 , 0.51 
2005,Kisberi_jaras, Keringési rendszer betegségei , 29.87 , 6.00 , 18.55 
2005,Kisberi_jaras, Ischaemiás szívbetegség , 10.16 , 3.63 , 7.08 
2005,Kisberi_jaras, Cerebrovasculáris betegségek , 10.13 , 1.34 , 5.91 
2005,Kisberi_jaras, A légzõrendszer betegségei , 0.89 , 2.38 , 1.52 
2005,Kisberi_jaras, Idült alsó légúti betegségek  , 0.89 , 2.38 , 1.52 
2005,Kisberi_jaras, Az emésztõrendszer betegségei , 9.70 , 8.67 , 9.08 
2005,Kisberi_jaras, Krónikus májbetegségek és cirrózis , 7.60 , 7.28 , 7.30 
2005,Kisberi_jaras, A morbiditás és mortalitás küldõ okai , 14.48 , 1.21 , 8.04 
2005,Kisberi_jaras, Balesetek , 6.26 , 1.21 , 3.85 
2005,Kisberi_jaras, Közlekedési balesetek , 2.02 , 0.00 , 1.02 
2005,Kisberi_jaras, Esések , 0.96 , 0.00 , 0.54 
2005,Kisberi_jaras, Szándékos önártalom , 8.22 , 0.00 , 4.19 
2005,Kisberi_jaras, Testi sértés , 0.00 , 0.00 , 0.00 
2005,Kisberi_jaras, Elkerülhetõ halálozások , 24.33 , 6.90 , 16.07 
2005,Kisberi_jaras, Dohányzásnak tulajdonítható , 20.60 , 4.03 , 12.80 
2005,Komloi_jaras, Összes halálozás , 61.80 , 32.14 , 47.47 
2005,Komloi_jaras, Fertõzõ és parazitás betegségek , 0.53 , 0.65 , 0.60 
2005,Komloi_jaras, Humán immunodeficiencia vírus (HIV) betegség  , 0.00 , 0.00 , 0.00 
2005,Komloi_jaras, Rosszindulatú daganatok , 15.59 , 9.85 , 12.95 
2005,Komloi_jaras, A gyomor rosszindulatú daganata , 0.00 , 0.00 , 0.00 
2005,Komloi_jaras, A vastagbél rosszindulatú daganata , 0.00 , 0.00 , 0.00 
2005,Komloi_jaras, Vastagbél és végbél rosszindulatú daganata , 0.00 , 0.00 , 0.00 
2005,Komloi_jaras," A gége, a légcsõ, a hörgõ és tüdõ  rosszindulatú daganata ", 7.02 , 4.08 , 5.65 
2005,Komloi_jaras, A bõr rosszindulatú melanomája , 0.00 , 0.00 , 0.00 
2005,Komloi_jaras, Az emlõ rosszindulatú daganata , 0.00 , 2.07 , 1.01 
2005,Komloi_jaras, A méhnyak rosszindulatú daganata , 0.00 , 1.13 , 0.56 
2005,Komloi_jaras, A prostata rosszindulatú daganata , 0.00 , 0.00 , 0.00 
2005,Komloi_jaras, A nyirok- és vérképzõszervek és rokon szövetek rosszindulatú daganatai  , 0.00 , 1.05 , 0.52 
2005,Komloi_jaras, Mentális és viselkedészavarok , 0.00 , 0.82 , 0.39 
2005,Komloi_jaras, Keringési rendszer betegségei , 25.06 , 12.72 , 19.07 
2005,Komloi_jaras, Ischaemiás szívbetegség , 10.66 , 5.13 , 7.91 
2005,Komloi_jaras, Cerebrovasculáris betegségek , 3.61 , 1.29 , 2.50 
2005,Komloi_jaras, A légzõrendszer betegségei , 2.35 , 1.11 , 1.73 
2005,Komloi_jaras, Idült alsó légúti betegségek  , 1.06 , 1.11 , 1.08 
